paymentId,bookingId,amount,paymentMethod,paymentDate,statusId
2517,2517,623.37,Crypto,2025-04-30 05:36:09.717520,18
2518,2518,754.16,Credit Card,2024-12-22 08:36:09.717520,18
2519,2519,157.44,Credit Card,2025-09-30 08:36:09.717520,18
2520,2520,730.69,PayPal,2025-10-26 07:36:09.717520,18
2521,2521,396.07,Credit Card,2024-12-26 21:36:09.717520,18
2522,2522,575.79,Bank Transfer,2025-09-01 20:36:09.717520,18
2523,2523,123.31,Credit Card,2025-08-20 21:36:09.717520,18
2524,2524,651.42,Credit Card,2025-11-16 07:36:09.717520,18
2525,2525,292.71,PayPal,2025-07-25 00:36:09.717520,21
2526,2526,588.17,Credit Card,2025-11-30 21:36:09.717520,18
2527,2527,417.41,Crypto,2025-10-11 14:36:09.717520,18
2528,2528,367.18,Bank Transfer,2025-11-18 13:36:09.717520,18
2529,2529,318.93,Crypto,2025-04-03 17:36:09.717520,18
2530,2530,558.01,Bank Transfer,2025-06-18 10:36:09.717520,18
2531,2531,785.27,Crypto,2025-02-18 03:36:09.717520,18
2532,2532,355.5,Crypto,2025-07-06 16:36:09.717520,18
2533,2533,571.7,Bank Transfer,2025-10-31 12:36:09.717520,18
2534,2534,490.26,Bank Transfer,2024-12-06 20:36:09.717520,18
2535,2535,729.72,Credit Card,2025-03-10 22:36:09.717520,18
2536,2536,100.53,Crypto,2025-11-22 11:36:09.717520,18
2537,2537,727.66,Crypto,2025-11-06 09:36:09.717520,18
2538,2538,484.8,PayPal,2025-02-21 01:36:09.717520,18
2539,2539,604.64,PayPal,2025-02-25 19:36:09.717520,18
2540,2540,171.53,Crypto,2025-09-01 05:36:09.717520,18
2541,2541,185.32,Bank Transfer,2025-01-25 19:36:09.717520,18
2542,2542,149.86,PayPal,2025-01-16 14:36:09.717520,18
2543,2543,354.02,Crypto,2025-08-24 15:36:09.717520,18
2544,2544,614.86,Bank Transfer,2025-03-29 21:36:09.717520,18
2545,2545,400.02,Bank Transfer,2025-11-22 10:36:09.717520,18
2546,2546,219.67,Credit Card,2025-02-14 18:36:09.717520,18
2547,2547,59.05,Bank Transfer,2025-08-16 23:36:09.717520,18
2548,2548,417.75,Credit Card,2025-09-19 10:36:09.717520,18
2549,2549,650.29,PayPal,2025-04-09 05:36:09.717520,18
2550,2550,212.82,Bank Transfer,2025-10-26 21:36:09.717520,22
2551,2551,281.4,Credit Card,2025-04-29 17:36:09.717520,18
2552,2552,205.26,Credit Card,2025-03-10 07:36:09.717520,18
2553,2553,110.65,PayPal,2025-07-15 12:36:09.717520,20
2554,2554,676.1,Credit Card,2025-04-27 03:36:09.717520,18
2555,2555,429.18,Credit Card,2025-05-13 09:36:09.717520,18
2556,2556,199.9,Crypto,2025-08-24 20:36:09.717520,18
2557,2557,120.42,Credit Card,2025-05-16 17:36:09.717520,18
2558,2558,646.38,PayPal,2025-03-31 10:36:09.717520,18
2559,2559,367.92,Bank Transfer,2025-06-18 11:36:09.717520,21
2560,2560,181.39,PayPal,2025-10-19 19:36:09.717520,18
2561,2561,486.13,Credit Card,2025-10-31 08:36:09.717520,18
2562,2562,508.33,Bank Transfer,2025-11-17 09:36:09.717520,18
2563,2563,674.45,Crypto,2025-08-09 05:36:09.717520,20
2564,2564,549.72,Credit Card,2025-02-19 12:36:09.717520,18
2565,2565,604.73,PayPal,2025-02-13 22:36:09.717520,21
2566,2566,360.91,Credit Card,2025-06-19 14:36:09.717520,18
2567,2567,90.89,Credit Card,2024-12-12 16:36:09.717520,19
2568,2568,642.26,Credit Card,2025-07-25 23:36:09.717520,18
2569,2569,263.03,PayPal,2025-03-27 21:36:09.717520,18
2570,2570,425.37,PayPal,2025-06-28 06:36:09.717520,18
2571,2571,430.76,PayPal,2025-07-22 03:36:09.717520,18
2572,2572,257.4,Crypto,2025-05-22 02:36:09.717520,18
2573,2573,234.57,Bank Transfer,2025-08-29 19:36:09.717520,18
2574,2574,679.36,Credit Card,2025-03-11 06:36:09.717520,18
2575,2575,131.39,PayPal,2025-07-28 14:36:09.717520,18
2576,2576,717.03,Credit Card,2025-10-27 21:36:09.717520,18
2577,2577,192.28,Credit Card,2025-01-27 17:36:09.717520,18
2578,2578,675.24,Credit Card,2025-10-17 03:36:09.717520,22
2579,2579,738.92,PayPal,2025-09-11 00:36:09.717520,18
2580,2580,62.34,Crypto,2025-03-03 02:36:09.717520,18
2581,2581,495.75,Crypto,2025-09-20 03:36:09.717520,18
2582,2582,759.57,Crypto,2025-02-19 19:36:09.717520,18
2583,2583,337.72,PayPal,2025-06-30 03:36:09.717520,18
2584,2584,165.68,Bank Transfer,2025-08-09 02:36:09.717520,18
2585,2585,553.52,PayPal,2025-10-19 17:36:09.717520,21
2586,2586,796.43,Bank Transfer,2024-12-11 14:36:09.717520,18
2587,2587,744.81,Bank Transfer,2025-01-17 07:36:09.717520,18
2588,2588,168.46,Bank Transfer,2025-02-17 22:36:09.717520,18
2589,2589,783.88,Credit Card,2025-10-16 18:36:09.717520,18
2590,2590,217.66,Credit Card,2025-05-23 09:36:09.717520,18
2591,2591,412.26,PayPal,2025-09-16 03:36:09.717520,18
2592,2592,310.63,Bank Transfer,2025-06-30 15:36:09.717520,18
2593,2593,491.71,PayPal,2025-09-14 12:36:09.717520,18
2594,2594,664.03,Bank Transfer,2025-04-07 20:36:09.717520,18
2595,2595,594.35,PayPal,2025-07-17 14:36:09.717520,18
2596,2596,720.7,PayPal,2025-06-15 04:36:09.717520,18
2597,2597,616.29,Credit Card,2024-12-14 02:36:09.717520,18
2598,2598,93.6,Crypto,2025-07-15 15:36:09.717520,18
2599,2599,366.82,Bank Transfer,2024-12-12 21:36:09.717520,18
2600,2600,564.82,Crypto,2025-05-23 08:36:09.717520,18
2601,2601,687.06,Crypto,2025-02-11 04:36:09.717520,18
2602,2602,626.42,PayPal,2025-02-16 09:36:09.717520,18
2603,2603,774.63,Bank Transfer,2025-10-23 06:36:09.717520,18
2604,2604,243.22,PayPal,2025-10-05 19:36:09.717520,18
2605,2605,596.35,PayPal,2025-02-27 06:36:09.717520,18
2606,2606,665.21,Credit Card,2025-04-23 04:36:09.717520,18
2607,2607,128.48,Credit Card,2025-05-13 21:36:09.717520,18
2608,2608,423.36,Bank Transfer,2025-05-07 09:36:09.717520,18
2609,2609,312.61,PayPal,2024-12-20 19:36:09.717520,18
2610,2610,541.06,Crypto,2025-01-12 01:36:09.717520,18
2611,2611,774.86,Crypto,2025-10-18 09:36:09.717520,18
2612,2612,694.86,PayPal,2025-06-13 09:36:09.717520,18
2613,2613,97.29,Bank Transfer,2024-12-21 06:36:09.717520,18
2614,2614,596.52,Credit Card,2025-06-06 17:36:09.717520,18
2615,2615,559.54,Credit Card,2025-11-30 12:36:09.717520,18
2616,2616,673.54,PayPal,2025-04-15 04:36:09.717520,18
2617,2617,635.82,Credit Card,2025-01-13 07:36:09.717520,18
2618,2618,462.58,Credit Card,2025-11-07 03:36:09.717520,18
2619,2619,66.01,Credit Card,2025-02-04 14:36:09.717520,18
2620,2620,567.94,Credit Card,2025-01-04 14:36:09.717520,18
2621,2621,579.23,Credit Card,2025-01-15 13:36:09.717520,18
2622,2622,708.09,Credit Card,2025-05-24 23:36:09.717520,18
2623,2623,463.2,Bank Transfer,2025-07-25 21:36:09.717520,18
2624,2624,432.02,Bank Transfer,2025-02-03 01:36:09.717520,18
2625,2625,419.97,Crypto,2025-01-10 19:36:09.717520,22
2626,2626,622.43,Bank Transfer,2025-07-12 22:36:09.717520,18
2627,2627,289.69,Crypto,2025-01-10 23:36:09.717520,18
2628,2628,228.67,Bank Transfer,2025-08-03 14:36:09.717520,18
2629,2629,416.6,Bank Transfer,2025-11-26 22:36:09.717520,22
2630,2630,546.79,PayPal,2025-01-02 14:36:09.717520,18
2631,2631,192.01,PayPal,2025-03-01 05:36:09.717520,18
2632,2632,573.51,Credit Card,2025-03-10 01:36:09.717520,18
2633,2633,389.46,PayPal,2025-03-06 09:36:09.717520,18
2634,2634,787.32,PayPal,2025-06-22 07:36:09.717520,18
2635,2635,580.4,Crypto,2025-07-01 09:36:09.717520,21
2636,2636,286.01,Crypto,2025-04-08 14:36:09.717520,18
2637,2637,105.93,Credit Card,2025-11-03 01:36:09.717520,18
2638,2638,536.76,Credit Card,2025-01-02 22:36:09.717520,18
2639,2639,428.0,Crypto,2025-07-09 09:36:09.717520,18
2640,2640,375.44,Crypto,2025-11-12 13:36:09.717520,18
2641,2641,88.72,PayPal,2025-11-17 02:36:09.717520,20
2642,2642,566.11,Crypto,2025-04-15 16:36:09.717520,18
2643,2643,275.49,Credit Card,2025-08-03 21:36:09.717520,18
2644,2644,304.25,Credit Card,2025-09-06 11:36:09.717520,18
2645,2645,689.92,Bank Transfer,2024-12-22 10:36:09.717520,18
2646,2646,667.92,Crypto,2025-07-25 09:36:09.717520,17
2647,2647,397.99,Credit Card,2025-07-26 12:36:09.717520,18
2648,2648,629.67,Crypto,2024-12-12 14:36:09.717520,18
2649,2649,768.94,Bank Transfer,2025-10-20 11:36:09.717520,18
2650,2650,68.44,Bank Transfer,2025-11-04 09:36:09.717520,18
2651,2651,614.07,Bank Transfer,2025-01-19 20:36:09.717520,18
2652,2652,738.51,PayPal,2025-05-21 17:36:09.717520,18
2653,2653,628.92,PayPal,2025-05-06 21:36:09.717520,18
2654,2654,700.28,Credit Card,2025-10-09 08:36:09.717520,18
2655,2655,700.66,PayPal,2025-02-21 07:36:09.717520,18
2656,2656,326.04,Crypto,2025-01-24 11:36:09.717520,18
2657,2657,454.08,Bank Transfer,2025-04-29 02:36:09.717520,18
2658,2658,624.37,Crypto,2025-03-23 20:36:09.717520,18
2659,2659,70.99,Crypto,2025-02-22 10:36:09.717520,18
2660,2660,294.79,Bank Transfer,2025-02-02 22:36:09.717520,18
2661,2661,484.68,Crypto,2025-06-12 14:36:09.717520,18
2662,2662,369.97,Crypto,2025-08-01 12:36:09.717520,18
2663,2663,119.28,Credit Card,2025-04-07 18:36:09.717520,18
2664,2664,179.46,PayPal,2025-05-11 05:36:09.717520,18
2665,2665,269.13,Crypto,2025-04-25 23:36:09.717520,21
2666,2666,563.92,Bank Transfer,2025-03-12 13:36:09.717520,18
2667,2667,65.21,Crypto,2025-03-28 21:36:09.717520,18
2668,2668,440.5,Bank Transfer,2025-04-07 17:36:09.717520,18
2669,2669,344.7,PayPal,2025-08-20 10:36:09.717520,18
2670,2670,340.58,PayPal,2025-05-16 04:36:09.717520,18
2671,2671,226.71,PayPal,2025-04-16 15:36:09.717520,18
2672,2672,436.68,PayPal,2025-04-21 12:36:09.717520,18
2673,2673,523.77,PayPal,2025-04-07 13:36:09.717520,18
2674,2674,693.84,Credit Card,2025-10-14 17:36:09.717520,18
2675,2675,341.14,Credit Card,2025-05-14 14:36:09.717520,18
2676,2676,443.12,Bank Transfer,2025-09-03 14:36:09.717520,18
2677,2677,612.6,Bank Transfer,2025-10-05 02:36:09.717520,18
2678,2678,164.2,Crypto,2025-03-11 08:36:09.717520,18
2679,2679,433.59,Bank Transfer,2025-06-10 23:36:09.717520,18
2680,2680,610.59,Bank Transfer,2025-04-15 08:36:09.717520,18
2681,2681,272.15,Credit Card,2025-11-01 13:36:09.717520,18
2682,2682,509.36,Credit Card,2025-07-27 21:36:09.717520,18
2683,2683,718.41,PayPal,2025-02-19 20:36:09.717520,18
2684,2684,362.31,Credit Card,2025-04-22 07:36:09.717520,18
2685,2685,790.06,Bank Transfer,2025-04-26 21:36:09.717520,20
2686,2686,311.86,Bank Transfer,2024-12-09 23:36:09.717520,18
2687,2687,630.64,PayPal,2025-08-02 17:36:09.717520,18
2688,2688,685.35,PayPal,2024-12-17 01:36:09.717520,20
2689,2689,565.26,Crypto,2025-03-03 10:36:09.717520,21
2690,2690,232.91,Bank Transfer,2025-04-24 04:36:09.717520,18
2691,2691,680.4,Crypto,2025-08-20 01:36:09.717520,18
2692,2692,225.49,Crypto,2025-01-03 22:36:09.717520,18
2693,2693,241.04,Credit Card,2025-02-24 16:36:09.717520,18
2694,2694,178.03,Crypto,2025-06-02 04:36:09.717520,18
2695,2695,167.46,Crypto,2025-01-05 10:36:09.717520,18
2696,2696,639.6,PayPal,2025-07-04 07:36:09.717520,22
2697,2697,154.02,Crypto,2025-01-16 10:36:09.717520,18
2698,2698,779.14,PayPal,2025-04-13 02:36:09.717520,19
2699,2699,773.65,PayPal,2024-12-28 01:36:09.717520,18
2700,2700,790.14,Credit Card,2024-12-23 11:36:09.717520,18
2701,2701,715.55,Credit Card,2025-02-18 04:36:09.717520,18
2702,2702,324.03,Credit Card,2025-10-23 05:36:09.717520,18
2703,2703,641.25,Credit Card,2025-04-28 02:36:09.717520,22
2704,2704,85.45,Bank Transfer,2025-01-04 03:36:09.717520,18
2705,2705,316.09,Bank Transfer,2025-03-30 04:36:09.717520,18
2706,2706,682.23,Crypto,2025-01-11 13:36:09.717520,18
2707,2707,218.57,Crypto,2025-02-23 05:36:09.717520,18
2708,2708,467.47,Bank Transfer,2025-10-19 21:36:09.717520,18
2709,2709,436.51,Credit Card,2025-06-11 21:36:09.717520,18
2710,2710,545.59,Crypto,2025-10-09 07:36:09.717520,18
2711,2711,733.48,PayPal,2025-04-15 14:36:09.717520,18
2712,2712,412.48,Bank Transfer,2024-12-15 17:36:09.717520,18
2713,2713,476.0,PayPal,2025-06-28 12:36:09.717520,18
2714,2714,72.17,Credit Card,2025-01-24 23:36:09.717520,18
2715,2715,736.52,Bank Transfer,2025-09-19 21:36:09.717520,18
2716,2716,270.33,Bank Transfer,2025-09-30 15:36:09.717520,18
2717,2717,381.86,PayPal,2025-10-17 12:36:09.717520,18
2718,2718,247.49,Crypto,2025-08-21 01:36:09.717520,18
2719,2719,194.72,Crypto,2025-03-03 09:36:09.717520,18
2720,2720,316.69,PayPal,2025-05-18 02:36:09.717520,19
2721,2721,53.56,Crypto,2025-02-24 02:36:09.717520,18
2722,2722,63.66,Crypto,2025-11-09 15:36:09.717520,18
2723,2723,330.1,PayPal,2024-12-03 08:36:09.717520,18
2724,2724,212.77,Bank Transfer,2025-04-20 00:36:09.717520,18
2725,2725,394.95,Crypto,2025-09-18 16:36:09.717520,18
2726,2726,303.73,Crypto,2025-10-28 23:36:09.717520,18
2727,2727,616.9,PayPal,2025-04-23 22:36:09.717520,18
2728,2728,499.56,Bank Transfer,2024-12-19 17:36:09.717520,18
2729,2729,191.15,Bank Transfer,2025-03-15 06:36:09.717520,18
2730,2730,578.61,Bank Transfer,2025-08-02 12:36:09.717520,18
2731,2731,676.83,Credit Card,2025-04-01 00:36:09.717520,18
2732,2732,201.28,Crypto,2025-09-13 23:36:09.717520,18
2733,2733,620.64,Bank Transfer,2025-01-04 15:36:09.717520,21
2734,2734,502.37,Credit Card,2025-06-23 10:36:09.717520,18
2735,2735,759.36,Credit Card,2025-07-12 07:36:09.717520,18
2736,2736,629.99,Crypto,2024-12-24 18:36:09.717520,20
2737,2737,456.08,Bank Transfer,2025-04-25 08:36:09.717520,18
2738,2738,270.0,PayPal,2025-11-10 09:36:09.717520,18
2739,2739,518.67,Bank Transfer,2025-11-21 01:36:09.717520,18
2740,2740,653.84,Bank Transfer,2025-09-16 15:36:09.717520,18
2741,2741,651.41,Crypto,2025-04-01 03:36:09.717520,18
2742,2742,340.4,PayPal,2025-06-05 13:36:09.717520,18
2743,2743,281.15,Bank Transfer,2025-07-31 05:36:09.717520,18
2744,2744,379.74,Bank Transfer,2025-09-09 06:36:09.717520,22
2745,2745,755.67,Crypto,2025-03-01 14:36:09.717520,18
2746,2746,461.91,Crypto,2025-05-01 00:36:09.717520,18
2747,2747,174.68,Credit Card,2025-09-05 08:36:09.717520,20
2748,2748,733.85,Crypto,2025-10-06 12:36:09.717520,18
2749,2749,69.37,Bank Transfer,2025-06-02 16:36:09.717520,18
2750,2750,706.75,Bank Transfer,2025-11-16 01:36:09.717520,18
2751,2751,210.88,Credit Card,2025-10-19 07:36:09.717520,18
2752,2752,474.11,PayPal,2025-02-22 04:36:09.717520,18
2753,2753,241.45,Credit Card,2025-11-21 15:36:09.717520,18
2754,2754,94.33,PayPal,2025-01-29 00:36:09.717520,18
2755,2755,83.85,PayPal,2025-09-21 08:36:09.717520,18
2756,2756,284.26,Bank Transfer,2025-02-25 12:36:09.717520,18
2757,2757,488.23,Bank Transfer,2025-01-29 20:36:09.717520,18
2758,2758,611.87,Credit Card,2025-06-22 19:36:09.717520,18
2759,2759,243.97,PayPal,2025-09-22 12:36:09.717520,18
2760,2760,722.1,Crypto,2025-10-26 01:36:09.717520,18
2761,2761,659.34,PayPal,2024-12-01 18:36:09.717520,18
2762,2762,599.57,Credit Card,2025-01-08 11:36:09.717520,18
2763,2763,766.06,Bank Transfer,2025-06-27 03:36:09.717520,18
2764,2764,190.64,PayPal,2025-01-20 03:36:09.717520,18
2765,2765,647.07,PayPal,2025-01-31 13:36:09.717520,18
2766,2766,586.04,Credit Card,2025-04-11 18:36:09.717520,18
2767,2767,746.29,Crypto,2025-06-03 23:36:09.717520,18
2768,2768,765.57,Bank Transfer,2025-05-25 04:36:09.717520,18
2769,2769,356.76,Bank Transfer,2025-10-17 03:36:09.717520,18
2770,2770,410.22,PayPal,2025-11-13 01:36:09.717520,18
2771,2771,126.94,Bank Transfer,2025-05-29 02:36:09.717520,18
2772,2772,705.01,Crypto,2025-06-17 07:36:09.717520,18
2773,2773,565.67,PayPal,2025-09-29 07:36:09.717520,18
2774,2774,396.39,Credit Card,2025-06-14 20:36:09.717520,18
2775,2775,157.88,PayPal,2025-04-11 11:36:09.717520,18
2776,2776,480.92,PayPal,2025-10-22 12:36:09.717520,18
2777,2777,144.58,Bank Transfer,2025-10-07 08:36:09.717520,18
2778,2778,791.62,Bank Transfer,2025-11-28 21:36:09.717520,18
2779,2779,376.88,PayPal,2024-12-08 06:36:09.717520,21
2780,2780,74.61,Crypto,2025-08-17 05:36:09.717520,18
2781,2781,72.13,Crypto,2025-04-23 04:36:09.717520,20
2782,2782,698.85,Credit Card,2024-12-26 23:36:09.717520,18
2783,2783,337.91,PayPal,2025-02-28 01:36:09.717520,18
2784,2784,293.24,PayPal,2025-04-30 23:36:09.717520,18
2785,2785,568.7,Bank Transfer,2025-02-20 02:36:09.717520,18
2786,2786,217.75,Bank Transfer,2024-12-05 09:36:09.717520,18
2787,2787,735.12,PayPal,2025-06-13 00:36:09.717520,18
2788,2788,229.82,Crypto,2025-11-16 04:36:09.717520,18
2789,2789,190.09,Bank Transfer,2025-07-17 04:36:09.717520,18
2790,2790,272.46,Bank Transfer,2025-02-24 10:36:09.717520,18
2791,2791,286.48,Credit Card,2024-12-14 10:36:09.717520,18
2792,2792,786.33,Bank Transfer,2025-11-29 19:36:09.717520,18
2793,2793,77.09,Crypto,2025-09-07 10:36:09.717520,17
2794,2794,145.03,Crypto,2025-07-13 06:36:09.717520,18
2795,2795,541.85,Crypto,2025-01-16 02:36:09.717520,18
2796,2796,234.88,Crypto,2025-06-27 00:36:09.717520,18
2797,2797,301.04,Bank Transfer,2024-12-14 10:36:09.717520,18
2798,2798,571.09,Crypto,2025-03-11 04:36:09.717520,18
2799,2799,708.12,PayPal,2025-09-12 17:36:09.717520,18
2800,2800,390.76,Crypto,2025-07-01 09:36:09.717520,18
2801,2801,551.78,PayPal,2025-02-14 13:36:09.717520,18
2802,2802,134.0,Credit Card,2025-06-11 00:36:09.717520,18
2803,2803,562.43,Credit Card,2025-08-29 05:36:09.717520,18
2804,2804,163.38,Credit Card,2025-05-07 14:36:09.717520,18
2805,2805,606.1,PayPal,2025-08-03 17:36:09.717520,18
2806,2806,446.02,Bank Transfer,2025-08-05 02:36:09.717520,18
2807,2807,82.67,PayPal,2025-10-22 09:36:09.717520,18
2808,2808,626.04,PayPal,2025-11-08 11:36:09.717520,18
2809,2809,436.49,Crypto,2025-01-05 20:36:09.717520,18
2810,2810,595.87,Credit Card,2025-02-25 14:36:09.717520,18
2811,2811,297.28,Credit Card,2025-10-17 23:36:09.717520,18
2812,2812,250.83,PayPal,2025-01-01 04:36:09.717520,18
2813,2813,464.65,Credit Card,2025-06-20 22:36:09.717520,18
2814,2814,785.7,Bank Transfer,2025-07-21 07:36:09.717520,18
2815,2815,657.77,Bank Transfer,2025-02-05 17:36:09.717520,18
2816,2816,799.74,PayPal,2025-06-28 13:36:09.717520,18
2817,2817,363.51,Bank Transfer,2025-10-04 09:36:09.717520,18
2818,2818,729.29,PayPal,2025-10-06 03:36:09.717520,18
2819,2819,161.77,Bank Transfer,2025-11-25 15:36:09.717520,22
2820,2820,347.4,Bank Transfer,2025-04-24 13:36:09.717520,18
2821,2821,488.59,PayPal,2025-09-01 09:36:09.717520,18
2822,2822,696.48,Crypto,2025-07-30 01:36:09.717520,18
2823,2823,608.82,Crypto,2025-09-13 14:36:09.717520,18
2824,2824,619.26,Bank Transfer,2025-07-29 00:36:09.717520,18
2825,2825,208.31,PayPal,2025-05-27 10:36:09.717520,18
2826,2826,277.4,Credit Card,2025-10-20 03:36:09.717520,18
2827,2827,348.45,PayPal,2025-08-21 18:36:09.717520,18
2828,2828,192.52,PayPal,2025-04-02 06:36:09.717520,18
2829,2829,797.13,Crypto,2025-05-22 16:36:09.717520,18
2830,2830,241.0,PayPal,2025-10-03 08:36:09.717520,18
2831,2831,661.06,Credit Card,2025-10-10 12:36:09.717520,18
2832,2832,138.93,Bank Transfer,2025-11-19 16:36:09.717520,18
2833,2833,284.22,Crypto,2025-05-14 07:36:09.717520,18
2834,2834,680.3,Crypto,2025-02-27 08:36:09.717520,18
2835,2835,473.45,Crypto,2025-04-06 05:36:09.717520,18
2836,2836,508.93,Crypto,2025-10-30 17:36:09.717520,18
2837,2837,548.23,PayPal,2025-04-18 04:36:09.717520,18
2838,2838,566.25,PayPal,2025-04-10 16:36:09.717520,18
2839,2839,654.65,PayPal,2025-06-11 15:36:09.717520,18
2840,2840,509.77,Credit Card,2025-03-09 18:36:09.717520,20
2841,2841,676.27,Credit Card,2025-09-08 23:36:09.717520,18
2842,2842,115.95,PayPal,2025-07-03 23:36:09.717520,21
2843,2843,473.02,Crypto,2025-08-09 10:36:09.717520,18
2844,2844,545.41,Bank Transfer,2025-05-10 17:36:09.717520,18
2845,2845,550.21,Credit Card,2024-12-29 15:36:09.717520,18
2846,2846,515.96,PayPal,2025-09-09 16:36:09.717520,18
2847,2847,670.24,Credit Card,2025-11-17 12:36:09.717520,18
2848,2848,716.33,Crypto,2024-12-08 11:36:09.717520,18
2849,2849,534.42,Crypto,2025-07-10 22:36:09.717520,18
2850,2850,271.46,Crypto,2025-04-17 23:36:09.717520,18
2851,2851,684.64,Credit Card,2024-12-14 01:36:09.717520,18
2852,2852,401.58,Credit Card,2025-06-16 19:36:09.717520,18
2853,2853,191.29,Credit Card,2025-02-22 05:36:09.717520,18
2854,2854,755.88,Credit Card,2025-08-08 07:36:09.717520,21
2855,2855,407.67,Crypto,2025-04-03 20:36:09.717520,18
2856,2856,555.84,Bank Transfer,2025-03-23 17:36:09.717520,18
2857,2857,190.03,Bank Transfer,2025-05-07 15:36:09.717520,20
2858,2858,373.98,PayPal,2025-06-17 05:36:09.717520,18
2859,2859,486.83,Crypto,2025-01-13 03:36:09.717520,18
2860,2860,182.26,Crypto,2025-06-16 15:36:09.717520,18
2861,2861,725.16,Bank Transfer,2025-04-19 16:36:09.717520,18
2862,2862,326.38,Crypto,2025-08-27 03:36:09.717520,18
2863,2863,91.98,Bank Transfer,2025-10-14 00:36:09.717520,18
2864,2864,444.67,Bank Transfer,2025-06-10 23:36:09.717520,18
2865,2865,282.86,Crypto,2025-11-23 07:36:09.717520,20
2866,2866,358.63,Credit Card,2025-03-24 14:36:09.717520,18
2867,2867,439.86,Crypto,2025-04-30 04:36:09.717520,18
2868,2868,609.72,Bank Transfer,2024-12-15 08:36:09.717520,18
2869,2869,635.2,Crypto,2025-11-23 12:36:09.717520,18
2870,2870,136.07,Bank Transfer,2025-09-19 00:36:09.717520,18
2871,2871,764.64,Credit Card,2025-07-13 03:36:09.717520,18
2872,2872,395.47,Credit Card,2025-07-14 16:36:09.717520,22
2873,2873,556.01,Bank Transfer,2025-04-15 01:36:09.717520,18
2874,2874,269.04,PayPal,2025-09-26 09:36:09.717520,18
2875,2875,477.64,Crypto,2025-03-12 11:36:09.717520,18
2876,2876,82.99,Crypto,2025-03-29 22:36:09.717520,18
2877,2877,183.43,Credit Card,2025-10-13 08:36:09.717520,21
2878,2878,186.65,Credit Card,2025-08-27 07:36:09.717520,18
2879,2879,130.76,PayPal,2025-07-14 04:36:09.717520,18
2880,2880,383.98,Crypto,2025-06-29 11:36:09.717520,18
2881,2881,51.17,PayPal,2025-01-19 05:36:09.717520,18
2882,2882,725.16,Bank Transfer,2025-09-07 05:36:09.717520,18
2883,2883,707.43,Credit Card,2024-12-11 02:36:09.717520,18
2884,2884,514.37,Bank Transfer,2025-01-23 04:36:09.717520,18
2885,2885,392.48,PayPal,2025-02-02 20:36:09.717520,18
2886,2886,539.4,Bank Transfer,2025-03-04 06:36:09.717520,17
2887,2887,758.41,Bank Transfer,2024-12-07 11:36:09.717520,18
2888,2888,423.28,Crypto,2024-12-13 18:36:09.717520,18
2889,2889,449.02,PayPal,2025-02-07 16:36:09.717520,18
2890,2890,56.81,Credit Card,2025-02-07 20:36:09.717520,18
2891,2891,50.76,Bank Transfer,2025-04-24 16:36:09.717520,21
2892,2892,766.68,Crypto,2025-01-27 00:36:09.717520,18
2893,2893,411.03,Bank Transfer,2024-12-22 18:36:09.717520,20
2894,2894,503.19,Bank Transfer,2025-04-27 10:36:09.717520,18
2895,2895,645.24,Credit Card,2025-06-22 09:36:09.717520,18
2896,2896,326.19,Bank Transfer,2025-08-27 22:36:09.717520,18
2897,2897,213.52,Bank Transfer,2025-10-07 22:36:09.717520,18
2898,2898,586.35,Credit Card,2025-04-10 18:36:09.717520,18
2899,2899,417.22,Crypto,2025-08-13 04:36:09.717520,18
2900,2900,609.59,Bank Transfer,2025-10-05 21:36:09.717520,18
2901,2901,539.34,PayPal,2025-07-02 15:36:09.717520,18
2902,2902,611.87,Bank Transfer,2025-05-13 15:36:09.717520,18
2903,2903,507.04,Crypto,2025-07-13 10:36:09.717520,18
2904,2904,552.63,Bank Transfer,2025-10-01 20:36:09.717520,18
2905,2905,695.47,Credit Card,2025-04-06 18:36:09.717520,18
2906,2906,485.07,Crypto,2025-07-13 03:36:09.717520,18
2907,2907,344.94,Crypto,2025-07-29 02:36:09.717520,18
2908,2908,200.64,Credit Card,2025-07-01 06:36:09.717520,18
2909,2909,559.12,PayPal,2025-10-25 19:36:09.717520,18
2910,2910,702.6,PayPal,2025-07-27 16:36:09.717520,18
2911,2911,117.8,PayPal,2025-10-05 04:36:09.717520,18
2912,2912,611.47,Credit Card,2025-08-01 20:36:09.717520,18
2913,2913,748.26,Crypto,2025-06-01 10:36:09.717520,18
2914,2914,485.56,Credit Card,2024-12-08 13:36:09.717520,18
2915,2915,300.98,PayPal,2025-01-02 06:36:09.717520,18
2916,2916,405.65,Bank Transfer,2024-12-15 01:36:09.717520,18
2917,2917,294.24,Credit Card,2025-10-17 03:36:09.717520,18
2918,2918,542.64,Bank Transfer,2025-08-24 05:36:09.717520,22
2919,2919,343.32,Credit Card,2025-08-08 06:36:09.717520,18
2920,2920,167.45,PayPal,2025-09-09 22:36:09.717520,18
2921,2921,106.81,Credit Card,2025-02-18 12:36:09.717520,18
2922,2922,444.73,PayPal,2025-10-24 02:36:09.717520,18
2923,2923,647.37,Credit Card,2025-10-13 17:36:09.717520,18
2924,2924,166.35,Credit Card,2024-12-25 17:36:09.717520,20
2925,2925,467.28,PayPal,2025-07-04 07:36:09.717520,18
2926,2926,637.88,Credit Card,2025-09-07 17:36:09.717520,18
